user_id,cluster,segment
138071,1,Moderate Engagement Users
138072,1,Moderate Engagement Users
138073,3,High Engagement Users
138074,0,Low Engagement / At-Risk Users
138075,2,Occasional Users
138076,1,Moderate Engagement Users
138077,2,Occasional Users
138078,0,Low Engagement / At-Risk Users
138079,3,High Engagement Users
138080,1,Moderate Engagement Users
138081,3,High Engagement Users
138082,0,Low Engagement / At-Risk Users
138083,0,Low Engagement / At-Risk Users
138084,2,Occasional Users
138085,2,Occasional Users
138086,0,Low Engagement / At-Risk Users
138087,2,Occasional Users
138088,1,Moderate Engagement Users
138089,3,High Engagement Users
138090,3,High Engagement Users
138091,3,High Engagement Users
138092,0,Low Engagement / At-Risk Users
138093,1,Moderate Engagement Users
138094,2,Occasional Users
138095,0,Low Engagement / At-Risk Users
138096,1,Moderate Engagement Users
138097,1,Moderate Engagement Users
138098,3,High Engagement Users
138099,0,Low Engagement / At-Risk Users
138100,2,Occasional Users
138101,0,Low Engagement / At-Risk Users
138102,1,Moderate Engagement Users
138103,3,High Engagement Users
138104,0,Low Engagement / At-Risk Users
138105,3,High Engagement Users
138106,2,Occasional Users
138107,3,High Engagement Users
138108,0,Low Engagement / At-Risk Users
138109,1,Moderate Engagement Users
138110,3,High Engagement Users
138111,3,High Engagement Users
138112,2,Occasional Users
138113,0,Low Engagement / At-Risk Users
138114,3,High Engagement Users
138115,1,Moderate Engagement Users
138116,1,Moderate Engagement Users
138117,0,Low Engagement / At-Risk Users
138118,0,Low Engagement / At-Risk Users
138119,2,Occasional Users
138120,0,Low Engagement / At-Risk Users
138121,0,Low Engagement / At-Risk Users
138122,1,Moderate Engagement Users
138123,2,Occasional Users
138124,3,High Engagement Users
138125,3,High Engagement Users
138126,1,Moderate Engagement Users
138127,0,Low Engagement / At-Risk Users
138128,0,Low Engagement / At-Risk Users
138129,3,High Engagement Users
138130,0,Low Engagement / At-Risk Users
138131,3,High Engagement Users
138132,3,High Engagement Users
138133,3,High Engagement Users
138134,0,Low Engagement / At-Risk Users
138135,3,High Engagement Users
138136,2,Occasional Users
138137,1,Moderate Engagement Users
138138,1,Moderate Engagement Users
138139,1,Moderate Engagement Users
138140,2,Occasional Users
138141,1,Moderate Engagement Users
138142,1,Moderate Engagement Users
138143,0,Low Engagement / At-Risk Users
138144,0,Low Engagement / At-Risk Users
138145,1,Moderate Engagement Users
138146,1,Moderate Engagement Users
138147,0,Low Engagement / At-Risk Users
138148,1,Moderate Engagement Users
138149,1,Moderate Engagement Users
138150,2,Occasional Users
138151,2,Occasional Users
138152,3,High Engagement Users
138153,3,High Engagement Users
138154,2,Occasional Users
138155,0,Low Engagement / At-Risk Users
138156,3,High Engagement Users
138157,0,Low Engagement / At-Risk Users
138158,0,Low Engagement / At-Risk Users
138159,3,High Engagement Users
138160,0,Low Engagement / At-Risk Users
138161,1,Moderate Engagement Users
138162,0,Low Engagement / At-Risk Users
138163,3,High Engagement Users
138164,3,High Engagement Users
138165,1,Moderate Engagement Users
138166,2,Occasional Users
138167,2,Occasional Users
138168,0,Low Engagement / At-Risk Users
138169,2,Occasional Users
138170,1,Moderate Engagement Users
138171,2,Occasional Users
138172,3,High Engagement Users
138173,0,Low Engagement / At-Risk Users
138174,1,Moderate Engagement Users
138175,1,Moderate Engagement Users
138176,0,Low Engagement / At-Risk Users
138177,3,High Engagement Users
138178,3,High Engagement Users
138179,0,Low Engagement / At-Risk Users
138180,2,Occasional Users
138181,0,Low Engagement / At-Risk Users
138182,3,High Engagement Users
138183,2,Occasional Users
138184,2,Occasional Users
138185,3,High Engagement Users
138186,1,Moderate Engagement Users
138187,3,High Engagement Users
138188,1,Moderate Engagement Users
138189,1,Moderate Engagement Users
138190,3,High Engagement Users
138191,2,Occasional Users
138192,1,Moderate Engagement Users
138193,3,High Engagement Users
138194,0,Low Engagement / At-Risk Users
138195,3,High Engagement Users
138196,2,Occasional Users
138197,1,Moderate Engagement Users
138198,2,Occasional Users
138199,1,Moderate Engagement Users
138200,0,Low Engagement / At-Risk Users
138201,0,Low Engagement / At-Risk Users
138202,1,Moderate Engagement Users
138203,1,Moderate Engagement Users
138204,2,Occasional Users
138205,1,Moderate Engagement Users
138206,0,Low Engagement / At-Risk Users
138207,2,Occasional Users
138208,2,Occasional Users
138209,1,Moderate Engagement Users
138210,3,High Engagement Users
138211,1,Moderate Engagement Users
138212,0,Low Engagement / At-Risk Users
138213,3,High Engagement Users
138214,0,Low Engagement / At-Risk Users
138215,2,Occasional Users
138216,3,High Engagement Users
138217,2,Occasional Users
138218,1,Moderate Engagement Users
138219,3,High Engagement Users
138220,1,Moderate Engagement Users
138221,3,High Engagement Users
138222,3,High Engagement Users
138223,3,High Engagement Users
138224,0,Low Engagement / At-Risk Users
138225,2,Occasional Users
138226,1,Moderate Engagement Users
138227,3,High Engagement Users
138228,0,Low Engagement / At-Risk Users
138229,0,Low Engagement / At-Risk Users
138230,3,High Engagement Users
138231,0,Low Engagement / At-Risk Users
138232,1,Moderate Engagement Users
138233,3,High Engagement Users
138234,2,Occasional Users
138235,1,Moderate Engagement Users
138236,1,Moderate Engagement Users
138237,3,High Engagement Users
138238,0,Low Engagement / At-Risk Users
138239,2,Occasional Users
138240,3,High Engagement Users
138241,3,High Engagement Users
138242,3,High Engagement Users
138243,3,High Engagement Users
138244,3,High Engagement Users
138245,1,Moderate Engagement Users
138246,2,Occasional Users
138247,1,Moderate Engagement Users
138248,2,Occasional Users
138249,3,High Engagement Users
138250,0,Low Engagement / At-Risk Users
138251,3,High Engagement Users
138252,3,High Engagement Users
138253,1,Moderate Engagement Users
138254,1,Moderate Engagement Users
138255,1,Moderate Engagement Users
138256,0,Low Engagement / At-Risk Users
138257,2,Occasional Users
138258,2,Occasional Users
138259,1,Moderate Engagement Users
138260,1,Moderate Engagement Users
138261,2,Occasional Users
138262,3,High Engagement Users
138263,2,Occasional Users
138264,1,Moderate Engagement Users
138265,0,Low Engagement / At-Risk Users
138266,0,Low Engagement / At-Risk Users
138267,0,Low Engagement / At-Risk Users
138268,0,Low Engagement / At-Risk Users
138269,2,Occasional Users
138270,2,Occasional Users
138271,0,Low Engagement / At-Risk Users
138272,3,High Engagement Users
138273,1,Moderate Engagement Users
138274,3,High Engagement Users
138275,3,High Engagement Users
138276,2,Occasional Users
138277,1,Moderate Engagement Users
138278,0,Low Engagement / At-Risk Users
138279,3,High Engagement Users
138280,1,Moderate Engagement Users
138281,0,Low Engagement / At-Risk Users
138282,1,Moderate Engagement Users
138283,0,Low Engagement / At-Risk Users
138284,1,Moderate Engagement Users
138285,0,Low Engagement / At-Risk Users
138286,2,Occasional Users
138287,3,High Engagement Users
138288,2,Occasional Users
138289,0,Low Engagement / At-Risk Users
138290,3,High Engagement Users
138291,2,Occasional Users
138292,3,High Engagement Users
138293,3,High Engagement Users
138294,3,High Engagement Users
138295,1,Moderate Engagement Users
138296,2,Occasional Users
138297,2,Occasional Users
138298,1,Moderate Engagement Users
138299,3,High Engagement Users
138300,1,Moderate Engagement Users
138301,1,Moderate Engagement Users
138302,3,High Engagement Users
138303,0,Low Engagement / At-Risk Users
138304,2,Occasional Users
138305,2,Occasional Users
138306,0,Low Engagement / At-Risk Users
138307,0,Low Engagement / At-Risk Users
138308,0,Low Engagement / At-Risk Users
138309,0,Low Engagement / At-Risk Users
138310,1,Moderate Engagement Users
138311,3,High Engagement Users
138312,2,Occasional Users
138313,3,High Engagement Users
138314,0,Low Engagement / At-Risk Users
138315,0,Low Engagement / At-Risk Users
138316,2,Occasional Users
138317,0,Low Engagement / At-Risk Users
138318,1,Moderate Engagement Users
138319,0,Low Engagement / At-Risk Users
138320,2,Occasional Users
138321,1,Moderate Engagement Users
138322,1,Moderate Engagement Users
138323,3,High Engagement Users
138324,1,Moderate Engagement Users
138325,3,High Engagement Users
138326,1,Moderate Engagement Users
138327,2,Occasional Users
138328,3,High Engagement Users
138329,1,Moderate Engagement Users
138330,0,Low Engagement / At-Risk Users
138331,2,Occasional Users
138332,0,Low Engagement / At-Risk Users
138333,1,Moderate Engagement Users
138334,0,Low Engagement / At-Risk Users
138335,3,High Engagement Users
138336,1,Moderate Engagement Users
138337,3,High Engagement Users
138338,1,Moderate Engagement Users
138339,1,Moderate Engagement Users
138340,3,High Engagement Users
138341,2,Occasional Users
138342,0,Low Engagement / At-Risk Users
138343,0,Low Engagement / At-Risk Users
138344,1,Moderate Engagement Users
138345,2,Occasional Users
138346,0,Low Engagement / At-Risk Users
138347,1,Moderate Engagement Users
138348,0,Low Engagement / At-Risk Users
138349,3,High Engagement Users
138350,1,Moderate Engagement Users
138351,1,Moderate Engagement Users
138352,3,High Engagement Users
138353,1,Moderate Engagement Users
138354,1,Moderate Engagement Users
138355,1,Moderate Engagement Users
138356,2,Occasional Users
138357,3,High Engagement Users
138358,3,High Engagement Users
138359,1,Moderate Engagement Users
138360,3,High Engagement Users
138361,3,High Engagement Users
138362,0,Low Engagement / At-Risk Users
138363,1,Moderate Engagement Users
138364,1,Moderate Engagement Users
138365,1,Moderate Engagement Users
138366,1,Moderate Engagement Users
138367,1,Moderate Engagement Users
138368,1,Moderate Engagement Users
138369,1,Moderate Engagement Users
138370,2,Occasional Users
138371,1,Moderate Engagement Users
138372,3,High Engagement Users
138373,2,Occasional Users
138374,2,Occasional Users
138375,0,Low Engagement / At-Risk Users
138376,0,Low Engagement / At-Risk Users
138377,1,Moderate Engagement Users
138378,3,High Engagement Users
138379,0,Low Engagement / At-Risk Users
138380,3,High Engagement Users
138381,1,Moderate Engagement Users
138382,0,Low Engagement / At-Risk Users
138383,0,Low Engagement / At-Risk Users
138384,3,High Engagement Users
138385,3,High Engagement Users
138386,1,Moderate Engagement Users
138387,0,Low Engagement / At-Risk Users
138388,0,Low Engagement / At-Risk Users
138389,1,Moderate Engagement Users
138390,2,Occasional Users
138391,2,Occasional Users
138392,3,High Engagement Users
138393,0,Low Engagement / At-Risk Users
138394,1,Moderate Engagement Users
138395,3,High Engagement Users
138396,2,Occasional Users
138397,0,Low Engagement / At-Risk Users
138398,0,Low Engagement / At-Risk Users
138399,1,Moderate Engagement Users
138400,1,Moderate Engagement Users
138401,2,Occasional Users
138402,3,High Engagement Users
138403,2,Occasional Users
138404,3,High Engagement Users
138405,3,High Engagement Users
138406,0,Low Engagement / At-Risk Users
138407,0,Low Engagement / At-Risk Users
138408,0,Low Engagement / At-Risk Users
138409,1,Moderate Engagement Users
138410,2,Occasional Users
138411,3,High Engagement Users
138412,0,Low Engagement / At-Risk Users
138413,1,Moderate Engagement Users
138414,3,High Engagement Users
138415,1,Moderate Engagement Users
138416,3,High Engagement Users
138417,1,Moderate Engagement Users
138418,3,High Engagement Users
138419,1,Moderate Engagement Users
138420,2,Occasional Users
138421,2,Occasional Users
138422,2,Occasional Users
138423,0,Low Engagement / At-Risk Users
138424,0,Low Engagement / At-Risk Users
138425,0,Low Engagement / At-Risk Users
138426,0,Low Engagement / At-Risk Users
138427,0,Low Engagement / At-Risk Users
138428,1,Moderate Engagement Users
138429,3,High Engagement Users
138430,0,Low Engagement / At-Risk Users
138431,3,High Engagement Users
138432,3,High Engagement Users
138433,3,High Engagement Users
138434,0,Low Engagement / At-Risk Users
138435,0,Low Engagement / At-Risk Users
138436,2,Occasional Users
138437,3,High Engagement Users
138438,1,Moderate Engagement Users
138439,2,Occasional Users
138440,3,High Engagement Users
138441,1,Moderate Engagement Users
138442,2,Occasional Users
138443,1,Moderate Engagement Users
138444,2,Occasional Users
138445,0,Low Engagement / At-Risk Users
138446,0,Low Engagement / At-Risk Users
138447,3,High Engagement Users
138448,0,Low Engagement / At-Risk Users
138449,1,Moderate Engagement Users
138450,0,Low Engagement / At-Risk Users
138451,3,High Engagement Users
138452,2,Occasional Users
138453,3,High Engagement Users
138454,2,Occasional Users
138455,3,High Engagement Users
138456,0,Low Engagement / At-Risk Users
138457,2,Occasional Users
138458,0,Low Engagement / At-Risk Users
138459,3,High Engagement Users
138460,1,Moderate Engagement Users
138461,1,Moderate Engagement Users
138462,0,Low Engagement / At-Risk Users
138463,2,Occasional Users
138464,2,Occasional Users
138465,2,Occasional Users
138466,1,Moderate Engagement Users
138467,0,Low Engagement / At-Risk Users
138468,3,High Engagement Users
138469,3,High Engagement Users
138470,1,Moderate Engagement Users
138471,3,High Engagement Users
138472,1,Moderate Engagement Users
138473,3,High Engagement Users
138474,1,Moderate Engagement Users
138475,3,High Engagement Users
138476,1,Moderate Engagement Users
138477,1,Moderate Engagement Users
138478,3,High Engagement Users
138479,2,Occasional Users
138480,0,Low Engagement / At-Risk Users
138481,3,High Engagement Users
138482,0,Low Engagement / At-Risk Users
138483,0,Low Engagement / At-Risk Users
138484,2,Occasional Users
138485,1,Moderate Engagement Users
138486,2,Occasional Users
138487,0,Low Engagement / At-Risk Users
138488,0,Low Engagement / At-Risk Users
138489,1,Moderate Engagement Users
138490,3,High Engagement Users
138491,0,Low Engagement / At-Risk Users
138492,3,High Engagement Users
138493,2,Occasional Users
138494,3,High Engagement Users
138495,1,Moderate Engagement Users
138496,0,Low Engagement / At-Risk Users
138497,3,High Engagement Users
138498,1,Moderate Engagement Users
138499,1,Moderate Engagement Users
138500,0,Low Engagement / At-Risk Users
138501,1,Moderate Engagement Users
138502,0,Low Engagement / At-Risk Users
138503,0,Low Engagement / At-Risk Users
138504,1,Moderate Engagement Users
138505,3,High Engagement Users
138506,1,Moderate Engagement Users
138507,1,Moderate Engagement Users
138508,1,Moderate Engagement Users
138509,1,Moderate Engagement Users
138510,3,High Engagement Users
138511,2,Occasional Users
138512,3,High Engagement Users
138513,3,High Engagement Users
138514,2,Occasional Users
138515,2,Occasional Users
138516,3,High Engagement Users
138517,3,High Engagement Users
138518,3,High Engagement Users
138519,3,High Engagement Users
138520,1,Moderate Engagement Users
138521,0,Low Engagement / At-Risk Users
138522,2,Occasional Users
138523,3,High Engagement Users
138524,2,Occasional Users
138525,0,Low Engagement / At-Risk Users
138526,1,Moderate Engagement Users
138527,1,Moderate Engagement Users
138528,1,Moderate Engagement Users
138529,2,Occasional Users
138530,2,Occasional Users
138531,1,Moderate Engagement Users
138532,3,High Engagement Users
138533,3,High Engagement Users
138534,1,Moderate Engagement Users
138535,2,Occasional Users
138536,3,High Engagement Users
138537,3,High Engagement Users
138538,1,Moderate Engagement Users
138539,3,High Engagement Users
138540,2,Occasional Users
138541,1,Moderate Engagement Users
138542,0,Low Engagement / At-Risk Users
138543,1,Moderate Engagement Users
138544,1,Moderate Engagement Users
138545,2,Occasional Users
138546,0,Low Engagement / At-Risk Users
138547,1,Moderate Engagement Users
138548,1,Moderate Engagement Users
138549,3,High Engagement Users
138550,0,Low Engagement / At-Risk Users
138551,0,Low Engagement / At-Risk Users
138552,1,Moderate Engagement Users
138553,3,High Engagement Users
138554,3,High Engagement Users
138555,3,High Engagement Users
138556,3,High Engagement Users
138557,0,Low Engagement / At-Risk Users
138558,0,Low Engagement / At-Risk Users
138559,0,Low Engagement / At-Risk Users
138560,0,Low Engagement / At-Risk Users
138561,0,Low Engagement / At-Risk Users
138562,3,High Engagement Users
138563,2,Occasional Users
138564,2,Occasional Users
138565,1,Moderate Engagement Users
138566,2,Occasional Users
138567,2,Occasional Users
138568,3,High Engagement Users
138569,1,Moderate Engagement Users
138570,0,Low Engagement / At-Risk Users
138571,2,Occasional Users
138572,3,High Engagement Users
138573,3,High Engagement Users
138574,2,Occasional Users
138575,0,Low Engagement / At-Risk Users
138576,3,High Engagement Users
138577,3,High Engagement Users
138578,0,Low Engagement / At-Risk Users
138579,1,Moderate Engagement Users
138580,2,Occasional Users
138581,1,Moderate Engagement Users
138582,0,Low Engagement / At-Risk Users
138583,3,High Engagement Users
138584,3,High Engagement Users
138585,2,Occasional Users
138586,2,Occasional Users
138587,2,Occasional Users
138588,1,Moderate Engagement Users
138589,0,Low Engagement / At-Risk Users
138590,0,Low Engagement / At-Risk Users
138591,2,Occasional Users
138592,3,High Engagement Users
138593,1,Moderate Engagement Users
138594,2,Occasional Users
138595,1,Moderate Engagement Users
138596,1,Moderate Engagement Users
138597,3,High Engagement Users
138598,1,Moderate Engagement Users
138599,1,Moderate Engagement Users
138600,3,High Engagement Users
138601,0,Low Engagement / At-Risk Users
138602,3,High Engagement Users
138603,1,Moderate Engagement Users
138604,1,Moderate Engagement Users
138605,1,Moderate Engagement Users
138606,0,Low Engagement / At-Risk Users
138607,3,High Engagement Users
138608,2,Occasional Users
138609,0,Low Engagement / At-Risk Users
138610,2,Occasional Users
138611,2,Occasional Users
138612,0,Low Engagement / At-Risk Users
138613,1,Moderate Engagement Users
138614,2,Occasional Users
138615,1,Moderate Engagement Users
138616,3,High Engagement Users
138617,3,High Engagement Users
138618,2,Occasional Users
138619,0,Low Engagement / At-Risk Users
138620,0,Low Engagement / At-Risk Users
138621,1,Moderate Engagement Users
138622,1,Moderate Engagement Users
138623,0,Low Engagement / At-Risk Users
138624,3,High Engagement Users
138625,0,Low Engagement / At-Risk Users
138626,1,Moderate Engagement Users
138627,1,Moderate Engagement Users
138628,2,Occasional Users
138629,2,Occasional Users
138630,1,Moderate Engagement Users
138631,0,Low Engagement / At-Risk Users
138632,1,Moderate Engagement Users
138633,1,Moderate Engagement Users
138634,3,High Engagement Users
138635,0,Low Engagement / At-Risk Users
138636,1,Moderate Engagement Users
138637,3,High Engagement Users
138638,3,High Engagement Users
138639,3,High Engagement Users
138640,2,Occasional Users
138641,2,Occasional Users
138642,0,Low Engagement / At-Risk Users
138643,1,Moderate Engagement Users
138644,2,Occasional Users
138645,1,Moderate Engagement Users
138646,0,Low Engagement / At-Risk Users
138647,1,Moderate Engagement Users
138648,2,Occasional Users
138649,1,Moderate Engagement Users
138650,3,High Engagement Users
138651,0,Low Engagement / At-Risk Users
138652,2,Occasional Users
138653,0,Low Engagement / At-Risk Users
138654,2,Occasional Users
138655,2,Occasional Users
138656,0,Low Engagement / At-Risk Users
138657,1,Moderate Engagement Users
138658,3,High Engagement Users
138659,1,Moderate Engagement Users
138660,3,High Engagement Users
138661,0,Low Engagement / At-Risk Users
138662,0,Low Engagement / At-Risk Users
138663,1,Moderate Engagement Users
138664,1,Moderate Engagement Users
138665,1,Moderate Engagement Users
138666,3,High Engagement Users
138667,1,Moderate Engagement Users
138668,3,High Engagement Users
138669,1,Moderate Engagement Users
138670,0,Low Engagement / At-Risk Users
138671,1,Moderate Engagement Users
138672,3,High Engagement Users
138673,0,Low Engagement / At-Risk Users
138674,2,Occasional Users
138675,3,High Engagement Users
138676,3,High Engagement Users
138677,3,High Engagement Users
138678,1,Moderate Engagement Users
138679,3,High Engagement Users
138680,1,Moderate Engagement Users
138681,0,Low Engagement / At-Risk Users
138682,3,High Engagement Users
138683,1,Moderate Engagement Users
138684,3,High Engagement Users
138685,3,High Engagement Users
138686,1,Moderate Engagement Users
138687,2,Occasional Users
138688,3,High Engagement Users
138689,3,High Engagement Users
138690,3,High Engagement Users
138691,3,High Engagement Users
138692,3,High Engagement Users
138693,1,Moderate Engagement Users
138694,1,Moderate Engagement Users
138695,0,Low Engagement / At-Risk Users
138696,0,Low Engagement / At-Risk Users
138697,2,Occasional Users
138698,1,Moderate Engagement Users
138699,3,High Engagement Users
138700,2,Occasional Users
138701,1,Moderate Engagement Users
138702,1,Moderate Engagement Users
138703,2,Occasional Users
138704,3,High Engagement Users
138705,3,High Engagement Users
138706,1,Moderate Engagement Users
138707,0,Low Engagement / At-Risk Users
138708,0,Low Engagement / At-Risk Users
138709,1,Moderate Engagement Users
138710,2,Occasional Users
138711,1,Moderate Engagement Users
138712,2,Occasional Users
138713,3,High Engagement Users
138714,0,Low Engagement / At-Risk Users
138715,3,High Engagement Users
138716,1,Moderate Engagement Users
138717,2,Occasional Users
138718,0,Low Engagement / At-Risk Users
138719,1,Moderate Engagement Users
138720,1,Moderate Engagement Users
138721,2,Occasional Users
138722,2,Occasional Users
138723,1,Moderate Engagement Users
138724,2,Occasional Users
138725,3,High Engagement Users
138726,2,Occasional Users
138727,3,High Engagement Users
138728,1,Moderate Engagement Users
138729,0,Low Engagement / At-Risk Users
138730,1,Moderate Engagement Users
138731,3,High Engagement Users
138732,3,High Engagement Users
138733,1,Moderate Engagement Users
138734,3,High Engagement Users
138735,2,Occasional Users
138736,1,Moderate Engagement Users
138737,2,Occasional Users
138738,0,Low Engagement / At-Risk Users
138739,1,Moderate Engagement Users
138740,2,Occasional Users
138741,0,Low Engagement / At-Risk Users
138742,3,High Engagement Users
138743,1,Moderate Engagement Users
138744,1,Moderate Engagement Users
138745,3,High Engagement Users
138746,2,Occasional Users
138747,0,Low Engagement / At-Risk Users
138748,2,Occasional Users
138749,1,Moderate Engagement Users
138750,0,Low Engagement / At-Risk Users
138751,1,Moderate Engagement Users
138752,2,Occasional Users
138753,1,Moderate Engagement Users
138754,0,Low Engagement / At-Risk Users
138755,2,Occasional Users
138756,3,High Engagement Users
138757,3,High Engagement Users
138758,3,High Engagement Users
138759,3,High Engagement Users
138760,0,Low Engagement / At-Risk Users
138761,1,Moderate Engagement Users
138762,3,High Engagement Users
138763,2,Occasional Users
138764,1,Moderate Engagement Users
138765,1,Moderate Engagement Users
138766,2,Occasional Users
138767,3,High Engagement Users
138768,3,High Engagement Users
138769,1,Moderate Engagement Users
138770,0,Low Engagement / At-Risk Users
138771,1,Moderate Engagement Users
138772,1,Moderate Engagement Users
138773,1,Moderate Engagement Users
138774,1,Moderate Engagement Users
138775,3,High Engagement Users
138776,1,Moderate Engagement Users
138777,0,Low Engagement / At-Risk Users
138778,2,Occasional Users
138779,2,Occasional Users
138780,3,High Engagement Users
138781,1,Moderate Engagement Users
138782,3,High Engagement Users
138783,0,Low Engagement / At-Risk Users
138784,1,Moderate Engagement Users
138785,1,Moderate Engagement Users
138786,2,Occasional Users
138787,0,Low Engagement / At-Risk Users
138788,2,Occasional Users
138789,0,Low Engagement / At-Risk Users
138790,1,Moderate Engagement Users
138791,1,Moderate Engagement Users
138792,0,Low Engagement / At-Risk Users
138793,3,High Engagement Users
138794,0,Low Engagement / At-Risk Users
138795,0,Low Engagement / At-Risk Users
138796,3,High Engagement Users
138797,3,High Engagement Users
138798,2,Occasional Users
138799,3,High Engagement Users
138800,0,Low Engagement / At-Risk Users
138801,2,Occasional Users
138802,2,Occasional Users
138803,1,Moderate Engagement Users
138804,1,Moderate Engagement Users
138805,3,High Engagement Users
138806,3,High Engagement Users
138807,3,High Engagement Users
138808,0,Low Engagement / At-Risk Users
138809,1,Moderate Engagement Users
138810,3,High Engagement Users
138811,3,High Engagement Users
138812,3,High Engagement Users
138813,1,Moderate Engagement Users
138814,3,High Engagement Users
138815,0,Low Engagement / At-Risk Users
138816,3,High Engagement Users
138817,0,Low Engagement / At-Risk Users
138818,3,High Engagement Users
138819,3,High Engagement Users
138820,0,Low Engagement / At-Risk Users
138821,3,High Engagement Users
138822,2,Occasional Users
138823,1,Moderate Engagement Users
138824,2,Occasional Users
138825,0,Low Engagement / At-Risk Users
138826,2,Occasional Users
138827,0,Low Engagement / At-Risk Users
138828,1,Moderate Engagement Users
138829,2,Occasional Users
138830,2,Occasional Users
138831,2,Occasional Users
138832,0,Low Engagement / At-Risk Users
138833,0,Low Engagement / At-Risk Users
138834,3,High Engagement Users
138835,3,High Engagement Users
138836,0,Low Engagement / At-Risk Users
138837,0,Low Engagement / At-Risk Users
138838,3,High Engagement Users
138839,3,High Engagement Users
138840,3,High Engagement Users
138841,0,Low Engagement / At-Risk Users
138842,1,Moderate Engagement Users
138843,2,Occasional Users
138844,1,Moderate Engagement Users
138845,3,High Engagement Users
138846,0,Low Engagement / At-Risk Users
138847,0,Low Engagement / At-Risk Users
138848,1,Moderate Engagement Users
138849,1,Moderate Engagement Users
138850,1,Moderate Engagement Users
138851,3,High Engagement Users
138852,2,Occasional Users
138853,0,Low Engagement / At-Risk Users
138854,3,High Engagement Users
138855,0,Low Engagement / At-Risk Users
138856,3,High Engagement Users
138857,0,Low Engagement / At-Risk Users
138858,1,Moderate Engagement Users
138859,1,Moderate Engagement Users
138860,3,High Engagement Users
138861,3,High Engagement Users
138862,1,Moderate Engagement Users
138863,1,Moderate Engagement Users
138864,0,Low Engagement / At-Risk Users
138865,2,Occasional Users
138866,1,Moderate Engagement Users
138867,2,Occasional Users
138868,3,High Engagement Users
138869,3,High Engagement Users
138870,3,High Engagement Users
138871,3,High Engagement Users
138872,3,High Engagement Users
138873,0,Low Engagement / At-Risk Users
138874,2,Occasional Users
138875,1,Moderate Engagement Users
138876,1,Moderate Engagement Users
138877,0,Low Engagement / At-Risk Users
138878,0,Low Engagement / At-Risk Users
138879,1,Moderate Engagement Users
138880,2,Occasional Users
138881,1,Moderate Engagement Users
138882,3,High Engagement Users
138883,2,Occasional Users
138884,0,Low Engagement / At-Risk Users
138885,1,Moderate Engagement Users
138886,3,High Engagement Users
138887,0,Low Engagement / At-Risk Users
138888,0,Low Engagement / At-Risk Users
138889,1,Moderate Engagement Users
138890,3,High Engagement Users
138891,0,Low Engagement / At-Risk Users
138892,1,Moderate Engagement Users
138893,3,High Engagement Users
138894,2,Occasional Users
138895,1,Moderate Engagement Users
138896,1,Moderate Engagement Users
138897,1,Moderate Engagement Users
138898,3,High Engagement Users
138899,3,High Engagement Users
138900,0,Low Engagement / At-Risk Users
138901,0,Low Engagement / At-Risk Users
138902,2,Occasional Users
138903,1,Moderate Engagement Users
138904,3,High Engagement Users
138905,1,Moderate Engagement Users
138906,0,Low Engagement / At-Risk Users
138907,2,Occasional Users
138908,2,Occasional Users
138909,3,High Engagement Users
138910,3,High Engagement Users
138911,3,High Engagement Users
138912,2,Occasional Users
138913,2,Occasional Users
138914,1,Moderate Engagement Users
138915,2,Occasional Users
138916,0,Low Engagement / At-Risk Users
138917,3,High Engagement Users
138918,0,Low Engagement / At-Risk Users
138919,0,Low Engagement / At-Risk Users
138920,1,Moderate Engagement Users
138921,1,Moderate Engagement Users
138922,2,Occasional Users
138923,1,Moderate Engagement Users
138924,0,Low Engagement / At-Risk Users
138925,3,High Engagement Users
138926,2,Occasional Users
138927,1,Moderate Engagement Users
138928,1,Moderate Engagement Users
138929,3,High Engagement Users
138930,3,High Engagement Users
138931,1,Moderate Engagement Users
138932,0,Low Engagement / At-Risk Users
138933,0,Low Engagement / At-Risk Users
138934,1,Moderate Engagement Users
138935,0,Low Engagement / At-Risk Users
138936,2,Occasional Users
138937,0,Low Engagement / At-Risk Users
138938,2,Occasional Users
138939,1,Moderate Engagement Users
138940,3,High Engagement Users
138941,0,Low Engagement / At-Risk Users
138942,3,High Engagement Users
138943,3,High Engagement Users
138944,1,Moderate Engagement Users
138945,1,Moderate Engagement Users
138946,1,Moderate Engagement Users
138947,0,Low Engagement / At-Risk Users
138948,2,Occasional Users
138949,0,Low Engagement / At-Risk Users
138950,3,High Engagement Users
138951,0,Low Engagement / At-Risk Users
138952,0,Low Engagement / At-Risk Users
138953,1,Moderate Engagement Users
138954,0,Low Engagement / At-Risk Users
138955,1,Moderate Engagement Users
138956,1,Moderate Engagement Users
138957,0,Low Engagement / At-Risk Users
138958,2,Occasional Users
138959,0,Low Engagement / At-Risk Users
138960,2,Occasional Users
138961,3,High Engagement Users
138962,0,Low Engagement / At-Risk Users
138963,3,High Engagement Users
138964,2,Occasional Users
138965,2,Occasional Users
138966,1,Moderate Engagement Users
138967,3,High Engagement Users
138968,3,High Engagement Users
138969,3,High Engagement Users
138970,1,Moderate Engagement Users
138971,0,Low Engagement / At-Risk Users
138972,1,Moderate Engagement Users
138973,1,Moderate Engagement Users
138974,3,High Engagement Users
138975,3,High Engagement Users
138976,2,Occasional Users
138977,1,Moderate Engagement Users
138978,3,High Engagement Users
138979,2,Occasional Users
138980,0,Low Engagement / At-Risk Users
138981,3,High Engagement Users
138982,3,High Engagement Users
